1,2
1,5
1,3
1,9
1,1
1,4
1,8
1,14
2,1
3,1
4,1
4,4
5,1
5,4
6,1
6,4
7,1
8,1
9,4
10,1
11,1
12,1
13,9
14,2
14,4
15,1
16,4
17,9
17,8
18,2
19,1
20,3
21,9
22,3
23,9
23,1
24,1
25,9
26,9
26,4
27,4
28,9
28,8
29,9
30,4
31,9
31,8
31,14
32,4
33,2
34,14
35,14
35,4
36,9
36,2
36,14
37,2
37,3
38,1
39,1
40,1
41,1
42,2
43,3
44,9
44,1
44,4
45,9
46,1
47,9
47,5
47,1
48,1
49,1
50,3
50,4
50,1
51,4
51,1
52,3
52,1
53,3
53,5
53,1
54,1
55,6
55,14
56,5
56,14
56,6
56,3
56,4
57,4
57,5
57,6
57,3
57,14
58,14
58,6
58,4
58,1
58,5
59,3
59,1
59,7
59,9
59,4
59,6
60,8
60,4
60,1
60,9
60,6
61,7
62,7
62,9
62,14
62,6
63,7
63,14
64,4
65,4
65,14
66,7
66,9
67,1
68,9
68,4
69,7
69,4
70,9
70,1
71,7
72,4
72,1
73,1
74,14
74,9
75,5
76,14
76,5
77,14
77,5
78,5
78,9
79,2
80,14
81,14
82,14
82,9
82,2
83,2
84,14
85,3
85,8
86,3
86,9
87,3
87,14
87,7
87,4
88,3
89,3
89,14
90,3
90,8
91,4
91,9
92,3
92,14
93,3
93,14
94,4
95,4
95,3
95,14
96,14
96,4
96,3
97,4
97,6
97,14
98,2
98,14
98,4
99,4
100,4
101,14
102,4
103,3
104,3
105,3
105,14
106,3
107,3
108,3
108,14
109,2
109,3
110,2
111,3
111,1
112,7
113,3
114,7
114,1
115,2
115,3
115,4
116,4
116,3
117,3
117,2
117,4
118,7
118,4
118,3
118,2
119,4
119,2
120,4
120,3
120,2
121,3
122,9
122,2
122,4
123,4
123,9
124,3
124,6
124,9
124,4
125,4
125,3
125,2
126,14
126,2
126,4
126,3
127,4
127,3
127,9
128,9
128,4
129,5
130,4
130,5
131,4
131,5
131,9
132,4
132,5
132,3
133,4
133,5
133,14
134,5
134,6
135,5
136,4
136,5
136,14
