1,3
1,5
1,2
1,1
1,7
1,9
1,4
1,6
2,3
3,9
4,9
4,1
4,3
5,9
6,3
7,9
7,8
8,8
9,8
10,9
10,1
10,8
11,8
12,9
12,8
13,9
13,8
14,9
14,8
15,8
16,2
16,8
17,2
18,5
19,1
20,1
21,1
21,5
22,5
23,1
23,5
23,2
24,5
25,5
26,5
27,5
28,2
29,2
30,5
30,2
31,6
32,1
33,5
34,6
35,6
36,6
37,6
38,2
39,6
40,1
40,2
41,2
42,2
43,2
44,2
45,5
46,8
47,5
48,2
49,5
50,5
50,2
51,1
52,9
53,2
54,6
54,2
55,9
56,1
57,2
58,2
59,1
59,5
59,2
60,9
61,1
62,7
62,8
63,7
64,7
65,7
66,8
66,7
66,5
67,9
68,9
69,6
70,1
71,8
72,4
72,6
73,1
74,8
75,5
76,1
77,1
78,9
79,1
80,8
81,1
82,1
83,9
84,7
84,8
85,8
86,8
86,6
86,9
87,8
88,9
89,8
90,8
91,9
92,8
93,1
94,1
95,5
96,8
97,1
98,1
99,1
100,7
101,1
102,1
103,9
104,9
105,9
106,8
107,8
108,9
109,8
110,9
111,9
111,8
112,9
113,8
114,8
115,9
116,8
117,8
118,8
119,9
120,9
121,1
122,1
123,9
124,1
125,2
126,8
127,9
128,8
129,8
130,8
131,8
132,8
133,8
134,9
134,8
135,9
136,9
137,8
138,8
139,8
140,9
141,8
142,8
143,1
144,5
145,9
146,8
147,6
148,9
149,6
150,6
151,8
152,8
153,9
154,9
155,6
156,9
157,1
158,1
159,1
159,6
160,10
161,1
162,1
162,8
163,1
163,10
164,2
165,2
166,1
167,2
168,2
169,2
170,2
171,2
171,10
172,10
173,2
173,10
174,2
175,10
176,1
177,1
178,1
178,10
179,2
179,4
180,10
181,8
182,2
183,1
183,10
184,2
185,8
185,2
185,1
185,4
185,10
