1,2
1,1
1,6
1,7
1,3
1,5
1,10
1,4
2,5
3,1
4,5
5,5
5,7
5,10
6,3
6,1
7,10
8,1
9,10
10,3
10,10
11,10
12,4
12,10
13,10
14,1
15,5
15,10
16,3
16,1
17,10
18,3
18,7
18,10
19,3
20,3
20,10
21,3
21,10
22,10
23,7
24,10
25,3
26,7
27,3
28,5
28,10
29,3
30,7
30,10
31,10
32,10
33,10
33,5
34,10
34,5
35,5
35,1
36,6
36,10
36,5
37,10
37,5
38,5
38,6
39,3
40,5
41,10
41,5
41,3
42,5
42,1
43,5
44,5
44,7
44,10
45,5
46,4
46,10
47,10
47,7
47,1
48,5
49,7
49,1
50,7
51,5
51,10
52,5
52,1
53,5
54,7
54,10
55,4
55,6
55,1
56,4
56,7
57,4
57,7
57,1
58,4
59,4
59,7
60,4
60,7
61,4
61,3
61,10
62,4
62,6
63,1
63,10
63,6
63,4
64,4
64,6
65,6
65,10
66,1
67,1
68,1
68,10
69,10
70,10
71,3
72,10
72,1
73,4
74,4
74,3
75,4
75,10
76,4
77,10
78,3
79,10
79,5
80,10
81,4
81,1
81,6
81,10
82,5
83,10
84,10
85,4
85,5
86,10
87,1
88,1
88,10
89,1
90,10
90,5
91,1
92,1
93,5
94,1
94,6
94,3
95,6
96,3
97,1
97,5
98,1
99,10
100,5
101,1
101,10
102,1
103,1
103,10
104,1
104,10
105,1
105,10
106,1
106,10
107,5
108,1
109,6
109,3
109,5
110,1
110,6
111,6
111,5
112,1
113,5
114,6
115,1
116,10
117,1
117,10
118,10
119,8
120,7
120,8
121,8
122,4
123,4
124,4
124,5
125,4
126,1
126,8
127,8
128,1
129,4
130,1
131,8
132,5
133,1
134,7
134,5
135,1
136,5
137,8
138,1
139,4
140,2
140,5
141,2
141,4
142,1
143,2
143,1
144,4
144,1
144,5
145,5
146,1
147,5
148,1
149,5
150,1
151,1
152,1
153,7
153,8
154,1
155,8
156,5
157,10
158,10
159,10
160,10
161,10
161,5
162,10
163,10
164,10
164,5
165,10
166,10
167,10
168,10
168,5
169,7
170,7
170,1
171,7
172,1
172,7
172,5
173,7
174,7
175,1
176,10
177,7
178,7
179,10
180,7
181,7
181,10
182,7
183,10
184,7
185,10
186,5
186,1
186,10
187,10
188,1
188,5
189,4
190,1
190,5
191,4
192,1
193,10
194,7
194,1
195,10
196,10
197,5
198,1
199,4
200,1
201,1
201,5
202,1
203,4
203,1
204,1
205,7
205,1
206,1
206,10
206,5
207,7
207,1
207,5
208,5
208,1
208,10
209,6
209,10
209,1
210,6
210,10
210,1
211,10
211,1
212,10
212,1
213,2
213,10
214,10
215,10
215,1
216,1
216,6
216,10
217,1
218,10
219,10
220,7
220,10
220,1
221,10
222,10
223,6
223,1
223,10
224,10
225,5
225,1
226,5
226,1
227,5
227,1
228,6
228,1
229,1
230,4
230,1
231,1
232,4
232,1
233,1
234,4
235,4
236,2
236,4
236,1
237,2
237,1
238,2
238,4
239,1
240,1
241,2
241,1
242,6
242,10
243,2
243,1
244,6
244,1
245,10
245,2
245,1
246,6
246,1
247,1
248,6
248,1
249,6
249,5
250,5
251,6
252,5
252,1
253,5
254,6
255,5
256,6
256,5
257,6
258,6
258,7
258,5
258,1
259,5
259,1
260,6
260,5
260,1
261,1
262,5
263,7
263,6
264,7
264,6
265,5
266,7
266,6
267,4
268,7
268,6
269,7
269,6
270,6
271,6
272,7
272,6
273,10
274,6
274,3
275,6
275,5
275,10
275,3
276,6
276,10
277,6
277,3
278,6
279,3
279,5
279,6
279,1
280,6
281,3
281,5
281,6
282,6
283,9
283,8
283,6
284,9
284,6
285,9
285,8
286,9
286,8
286,5
287,6
288,8
289,9
290,8
291,5
291,6
292,9
292,6
293,6
294,9
294,2
295,6
296,9
296,8
297,6
298,6
299,6
300,6
301,6
302,6
303,6
303,1
304,8
305,9
305,6
305,1
305,8
306,1
307,1
307,8
307,9
307,6
308,7
308,9
309,9
309,8
310,7
311,9
311,8
311,6
312,9
312,8
313,1
314,5
315,9
316,5
317,9
318,5
318,1
318,9
319,9
320,9
320,1
321,1
322,9
322,5
323,1
323,4
324,9
325,9
326,9
327,1
327,8
328,5
329,6
330,9
331,1
331,6
332,1
332,6
333,6
333,9
333,7
334,8
335,7
335,6
335,1
336,7
337,1
337,6
337,8
337,7
338,1
338,7
339,1
339,7
339,6
340,7
341,7
341,6
342,7
343,7
343,6
343,10
344,6
344,1
344,7
345,1
345,7
346,9
346,6
347,9
347,1
348,9
348,1
348,7
348,6
349,1
349,7
350,1
350,6
351,6
351,1
351,7
352,1
352,7
353,10
353,7
354,4
354,1
355,7
356,10
357,7
358,10
358,7
359,7
360,7
361,7
362,7
363,4
364,1
365,4
365,1
365,7
366,8
367,4
367,1
367,6
368,4
368,1
369,1
370,4
370,1
370,6
371,8
372,6
372,4
372,1
372,7
373,4
373,8
373,6
374,1
374,4
374,7
375,1
375,4
376,4
376,8
377,1
377,4
377,10
378,1
378,8
379,10
379,1
379,4
380,6
381,10
381,1
382,1
383,10
383,4
383,6
384,1
384,4
385,1
385,4
386,1
386,4
387,10
387,4
388,1
388,6
389,1
390,1
391,6
391,7
391,10
392,7
393,6
393,5
393,7
393,4
394,10
394,7
394,4
395,6
395,5
395,7
395,10
396,7
396,4
396,10
397,10
398,7
399,5
399,10
399,4
399,6
400,4
400,6
400,7
401,4
401,7
401,6
402,4
403,4
404,5
405,4
405,7
406,4
406,5
406,6
407,4
408,4
409,7
410,1
411,7
412,7
413,4
413,7
413,6
414,4
414,6
414,2
414,7
414,11
414,1
414,5
