1,1
1,5
1,12
1,2
1,4
1,3
1,11
1,6
2,12
2,4
3,7
3,12
3,11
4,2
4,11
4,7
4,12
5,5
5,7
5,12
5,1
5,11
6,7
6,2
6,11
7,3
7,7
7,1
7,2
7,5
8,7
8,3
9,12
9,7
9,3
9,5
10,3
10,12
10,7
10,5
11,7
11,3
12,7
12,3
13,12
13,11
13,5
14,11
14,12
14,2
14,4
15,5
15,1
15,3
16,5
17,1
17,3
17,11
18,1
18,3
18,12
18,5
18,4
19,1
19,7
19,11
19,3
20,12
20,3
20,2
20,7
20,11
21,7
21,11
21,3
22,3
22,1
22,7
23,3
23,11
23,2
23,1
23,7
24,3
24,7
24,11
25,1
25,11
26,11
26,3
26,2
27,1
27,11
28,1
28,3
28,7
28,11
29,1
29,2
29,11
30,3
31,1
31,7
31,12
32,7
32,1
33,1
33,12
34,12
34,5
34,1
34,7
35,3
35,12
36,7
37,7
37,2
38,3
38,7
39,7
39,12
40,3
40,7
41,2
41,7
41,12
41,1
42,3
42,7
42,12
43,7
44,7
45,3
45,12
46,3
46,12
47,1
48,7
48,11
48,12
49,7
50,12
51,3
52,12
52,1
53,1
53,12
53,7
54,12
54,3
54,11
54,1
55,1
55,3
56,12
56,3
57,12
57,7
57,4
57,8
57,3
58,11
58,3
58,12
59,7
59,1
59,8
59,3
60,7
60,3
61,11
61,3
61,4
61,12
62,5
62,11
62,3
62,12
63,8
63,11
63,5
63,3
63,12
63,4
64,11
64,1
64,3
65,12
65,1
65,4
65,5
66,11
66,4
66,8
66,5
67,2
67,8
68,8
68,2
68,4
69,2
70,8
71,8
72,2
72,5
72,8
73,4
74,3
75,2
75,8
76,5
77,5
77,8
77,2
77,3
78,5
79,7
79,2
79,8
80,2
81,2
81,8
82,2
82,8
82,3
82,7
83,8
83,2
84,2
85,8
85,5
86,8
86,5
87,7
87,5
88,5
88,4
88,12
88,8
89,12
89,7
89,5
90,12
90,3
90,8
91,8
91,11
91,1
92,11
92,12
92,8
92,1
92,3
92,7
93,5
93,1
93,8
94,1
94,3
94,11
95,11
95,7
95,5
96,12
96,8
96,11
97,1
97,11
98,11
99,5
99,11
100,11
100,5
101,1
102,11
103,2
104,1
104,7
104,4
105,12
105,2
106,12
106,2
107,2
107,9
107,7
108,2
109,2
110,2
111,12
112,12
113,12
113,4
114,2
114,12
115,8
115,1
116,8
116,3
116,12
117,8
117,12
117,2
117,3
118,3
118,2
118,1
118,8
119,8
119,1
119,3
119,12
120,12
120,3
120,8
121,12
121,4
121,7
121,8
121,3
122,12
122,7
122,2
122,8
123,12
123,2
124,2
124,8
124,3
124,7
124,12
125,2
125,4
126,12
126,2
126,4
127,3
127,4
127,12
127,8
127,1
128,2
128,4
128,12
129,3
129,8
129,4
130,8
130,2
130,3
130,4
131,3
131,4
131,12
132,12
132,1
132,8
132,4
133,7
133,2
134,2
134,4
134,12
135,12
136,7
137,12
138,12
138,4
139,8
139,9
140,8
140,6
141,8
142,8
142,1
143,8
144,8
144,6
145,1
146,12
147,12
148,12
149,12
150,1
150,12
151,12
152,12
152,6
153,12
153,1
154,12
155,12
156,1
156,12
157,11
158,8
159,11
160,1
161,11
161,8
162,11
163,8
164,4
165,12
165,8
165,6
166,8
167,4
168,12
169,11
169,8
170,8
171,1
172,11
172,8
172,12
173,3
173,8
174,3
174,11
175,7
176,3
176,7
177,3
178,3
178,7
179,7
179,3
179,6
180,11
180,6
181,3
181,7
181,6
182,3
182,11
182,7
182,4
183,7
183,4
184,4
184,3
184,7
185,4
185,6
185,7
186,4
186,6
187,11
187,4
187,2
187,8
188,4
189,8
189,11
189,4
190,8
190,2
190,7
191,2
191,12
191,8
192,8
193,2
193,1
193,3
193,11
194,1
194,8
194,3
195,3
195,2
195,1
196,3
196,2
196,1
196,8
197,3
197,11
198,3
198,8
199,4
199,3
199,8
200,9
200,8
201,6
201,3
201,8
202,6
202,3
202,7
203,6
203,7
204,1
205,6
205,3
206,6
206,2
206,3
207,1
207,2
207,3
208,2
208,6
209,2
209,3
210,2
210,6
210,3
211,2
211,4
212,2
213,6
213,1
213,2
214,4
214,2
215,6
216,2
217,11
218,6
219,1
220,4
221,6
221,4
222,11
222,7
223,6
223,8
224,8
225,8
225,4
225,7
226,6
226,8
227,6
227,8
228,4
228,6
228,8
229,3
229,4
229,6
229,8
230,6
230,4
231,3
231,6
231,8
232,6
232,4
233,8
233,7
233,3
234,8
234,7
235,1
235,4
235,6
235,3
236,3
236,1
237,6
237,10
238,6
238,4
239,3
239,10
240,3
241,12
241,10
242,12
242,9
242,2
242,3
243,12
243,10
244,1
245,2
245,10
245,9
246,12
247,10
248,8
249,6
250,2
250,4
251,8
252,2
252,8
253,2
254,10
254,4
254,3
254,2
255,2
256,2
256,1
257,3
257,2
258,4
259,3
259,8
259,10
260,8
261,8
261,10
262,6
262,8
263,3
264,8
264,10
265,8
266,8
267,10
268,8
269,10
270,8
271,3
272,8
272,10
273,3
273,4
274,2
274,10
275,8
276,3
276,2
276,10
277,10
278,8
278,2
278,4
279,10
280,2
281,2
281,10
281,9
282,8
282,10
283,3
284,8
284,1
284,11
284,3
284,9
285,11
286,9
287,11
287,6
287,8
288,9
288,11
289,2
290,8
290,2
291,3
291,1
292,9
292,2
292,8
293,8
293,9
293,2
294,6
295,1
296,3
297,3
298,6
298,9
299,3
299,11
300,8
301,2
302,11
302,8
303,11
303,3
303,1
303,2
304,11
305,2
306,3
306,8
306,9
306,2
307,2
308,2
309,2
310,2
311,2
312,3
313,8
313,2
313,7
314,2
315,10
316,3
316,8
316,2
317,6
318,7
319,2
320,6
320,2
320,3
320,7
321,2
321,7
322,2
323,7
324,2
324,7
325,6
325,7
326,2
327,6
328,2
329,3
329,9
329,7
330,6
331,7
331,11
332,11
333,11
334,6
334,11
335,12
335,7
335,11
336,7
337,2
337,12
338,6
338,3
338,2
338,9
339,2
339,9
339,12
340,2
341,9
342,9
342,10
342,12
342,6
343,3
343,9
344,4
344,2
344,9
345,9
345,6
346,3
346,9
346,6
346,4
347,3
347,4
347,9
348,4
348,2
348,6
349,4
350,9
350,3
351,4
352,4
352,6
353,2
354,6
355,9
355,3
356,2
357,9
358,8
359,8
359,2
360,8
361,9
362,9
363,4
364,6
364,2
364,4
365,4
366,4
367,4
368,2
368,4
368,3
369,4
370,4
371,10
371,4
372,2
373,6
374,3
374,4
375,3
376,1
376,6
377,3
378,4
378,3
379,4
380,4
381,4
382,4
383,2
383,4
384,6
385,1
385,4
386,4
387,4
388,10
389,4
390,4
390,6
390,8
391,3
391,4
392,4
393,4
394,1
394,4
395,10
395,4
396,4
396,3
397,4
398,4
399,10
400,4
401,10
402,4
403,3
403,2
403,6
404,3
404,10
404,2
405,10
405,2
405,3
406,3
407,6
408,2
408,3
408,13
408,6
409,3
410,10
411,3
412,10
413,3
414,10
415,2
416,10
417,1
418,10
419,6
419,2
420,2
421,8
421,10
422,1
422,10
422,3
423,8
423,10
424,8
424,5
425,8
425,3
426,8
427,5
428,5
428,2
428,8
429,2
430,1
431,5
431,2
432,8
432,2
433,3
433,5
433,4
434,1
434,4
435,6
435,4
436,1
437,1
437,5
437,4
438,1
438,6
438,4
439,8
439,2
439,3
440,2
441,8
441,3
442,8
442,2
442,6
443,8
443,2
444,3
444,6
445,11
446,6
447,2
447,5
448,5
449,2
449,5
450,5
450,6
451,2
451,13
452,8
452,13
453,2
453,5
453,13
454,13
455,8
456,13
457,4
458,8
459,8
459,13
460,2
461,4
462,5
463,6
464,8
465,6
466,8
466,5
467,5
468,8
468,6
469,5
470,5
470,8
471,8
471,5
472,5
473,5
474,5
475,6
476,3
476,5
477,6
478,5
478,9
479,6
480,9
480,3
481,14
481,2
481,4
482,6
482,1
483,3
483,4
483,6
483,13
483,1
483,2
483,14
