1,2
1,1
1,5
1,7
1,4
1,8
1,3
1,6
2,8
3,3
4,4
4,8
4,6
5,3
6,4
6,2
6,1
6,6
7,5
8,8
8,5
8,6
9,8
10,6
10,8
10,3
10,5
11,5
12,8
12,6
13,6
13,1
14,8
14,6
15,4
15,6
16,6
17,8
17,6
18,4
19,2
19,1
19,6
20,6
21,4
22,4
23,1
23,8
24,8
24,6
24,4
25,4
25,1
25,6
26,4
26,6
27,6
27,4
27,8
28,8
29,1
29,6
29,8
30,1
30,8
31,8
32,1
33,8
34,5
34,2
34,8
35,8
36,1
36,2
36,8
37,5
38,1
38,8
39,1
40,1
41,8
41,6
42,8
42,1
43,1
44,8
44,1
45,8
46,8
46,1
47,8
48,1
49,8
50,8
51,8
52,8
52,1
53,8
54,8
55,1
56,1
56,8
57,1
57,8
58,2
58,1
59,8
60,1
61,8
61,1
62,1
63,3
63,8
64,3
64,2
64,6
64,1
65,1
66,2
66,3
66,1
67,6
68,1
69,1
70,5
71,6
72,6
72,1
73,3
73,1
73,6
74,6
75,1
75,6
76,6
76,1
76,3
77,1
77,6
78,6
79,7
79,3
80,3
80,1
81,7
81,1
82,3
82,1
82,2
82,7
83,3
83,1
83,7
84,2
84,3
85,7
85,1
86,7
87,1
88,7
89,7
90,7
91,2
92,3
93,2
94,3
95,2
95,3
96,2
97,7
97,1
98,1
99,7
99,1
100,7
101,1
102,1
102,3
103,1
103,6
104,1
105,1
106,1
107,5
108,1
108,5
109,2
110,5
111,3
112,2
113,3
114,2
114,5
115,5
116,5
117,5
118,5
119,2
119,5
120,5
121,1
122,5
123,2
123,3
124,1
124,2
125,1
126,2
127,1
128,1
128,8
128,5
129,1
130,5
131,8
131,5
132,5
133,3
133,5
134,5
135,5
136,3
136,2
137,1
137,2
138,2
139,7
140,7
140,8
141,7
142,8
143,7
144,7
145,1
145,5
146,5
147,5
148,3
149,2
149,5
150,2
151,1
151,7
152,7
153,1
154,1
154,7
155,1
156,7
157,5
158,3
159,7
160,5
160,3
161,3
162,7
162,5
163,7
163,5
164,5
165,7
166,5
167,7
167,5
168,7
169,5
170,6
171,5
172,1
173,1
174,6
174,5
174,1
175,7
175,5
176,5
176,3
177,5
178,5
178,7
178,3
179,5
179,3
180,3
181,1
182,7
183,8
184,1
185,7
186,1
186,7
187,6
188,5
189,5
190,5
191,5
192,1
192,5
193,6
194,7
194,2
194,6
195,1
195,6
196,4
196,6
196,2
197,2
197,7
198,4
198,7
198,6
199,1
199,3
200,4
201,1
201,4
202,4
203,2
204,2
204,4
205,4
206,3
207,4
208,3
209,4
210,4
211,3
212,4
213,7
213,4
214,7
214,4
214,3
215,7
216,3
216,4
217,3
218,7
219,7
220,7
221,1
222,3
223,1
224,1
225,7
226,1
227,7
228,7
228,8
229,5
229,7
230,5
231,7
232,7
233,5
233,7
234,5
235,6
236,7
236,6
236,2
237,2
238,6
239,2
239,6
240,2
240,6
241,6
242,6
243,6
244,6
245,5
246,5
247,7
247,8
248,7
249,7
250,7
251,7
252,8
252,7
253,6
254,6
255,6
256,6
257,3
258,6
259,2
259,4
260,2
261,2
262,4
263,4
264,4
265,4
266,4
267,5
267,2
268,2
268,5
269,4
270,5
270,4
271,5
271,2
272,2
273,6
274,5
275,2
276,6
276,2
276,5
277,2
278,4
279,3
280,4
281,2
281,4
282,4
283,4
284,4
285,4
285,8
286,4
287,4
288,4
289,4
290,2
291,2
292,2
293,2
294,5
294,2
294,7
294,4
294,6
295,2
296,5
296,3
296,4
297,3
298,5
299,2
300,4
300,7
300,5
300,2
301,7
302,7
303,2
303,7
304,7
304,4
305,7
306,4
306,7
307,2
307,6
307,8
308,8
308,4
308,6
309,8
309,4
310,2
310,6
311,8
311,4
312,8
313,4
313,6
314,6
315,6
316,6
316,4
317,3
318,6
318,4
319,7
320,7
321,7
322,3
322,4
323,7
324,7
324,3
325,7
326,7
327,6
328,7
329,6
330,8
330,7
330,6
331,4
332,4
333,4
333,6
334,4
335,8
335,4
336,4
337,8
338,5
339,5
340,4
340,5
340,8
341,5
342,8
342,3
342,4
343,4
343,7
344,4
344,6
344,7
345,4
346,4
346,7
347,4
348,6
349,8
349,4
349,7
350,8
351,8
351,4
352,8
352,5
352,4
352,3
353,8
353,4
353,7
354,8
354,4
355,5
355,8
355,4
356,4
357,8
357,4
358,8
358,5
359,5
359,4
360,8
360,4
361,3
362,8
362,5
363,8
363,5
364,8
365,8
365,5
366,3
367,5
368,5
368,6
369,5
369,6
370,5
371,7
372,5
373,5
373,4
373,7
374,4
375,2
375,5
375,3
375,1
375,7
375,4
