1,2
1,20
1,3
1,11
1,1
1,4
1,10
1,16
2,3
2,2
2,10
2,20
2,1
3,1
3,5
3,3
4,15
4,1
4,5
4,11
4,2
5,15
5,1
5,10
5,2
5,5
6,1
6,20
6,2
6,15
7,2
7,15
7,1
8,4
8,15
9,2
9,20
10,4
11,4
12,4
13,4
13,20
13,15
13,2
13,1
14,4
15,4
16,4
17,4
17,20
17,1
18,4
18,20
18,15
18,1
19,1
19,2
19,20
19,15
19,3
20,3
20,4
20,15
20,20
20,1
21,2
21,1
21,15
21,20
21,3
22,3
22,20
22,1
22,15
23,1
24,1
24,15
24,20
25,4
25,15
25,20
26,20
26,15
27,20
27,2
27,3
27,4
27,1
28,20
28,2
28,3
28,16
28,1
29,4
29,3
29,1
29,20
30,4
30,3
30,20
31,3
31,20
31,1
31,5
32,4
32,2
32,3
32,20
33,1
33,5
33,4
34,1
35,1
36,1
36,4
36,3
37,1
37,4
37,3
38,1
39,10
39,1
39,4
39,3
40,4
40,5
40,3
40,10
41,4
41,2
41,1
41,3
41,10
41,5
42,3
42,1
42,5
42,10
42,18
42,4
43,18
43,5
43,6
43,16
43,3
44,5
44,6
44,20
44,18
44,16
45,6
45,7
46,20
46,7
47,3
48,20
49,16
49,3
49,5
50,16
50,20
50,10
50,8
50,5
50,6
51,8
51,3
51,16
51,10
51,7
51,20
52,8
52,6
52,7
52,1
52,3
52,10
52,16
53,5
53,20
53,1
53,11
53,16
54,20
54,3
54,5
54,1
54,6
54,11
54,7
55,16
55,7
55,1
55,3
55,6
55,5
55,20
56,5
56,20
56,6
56,1
56,7
56,3
56,16
57,9
57,20
57,7
57,1
57,6
57,5
57,16
58,3
58,20
58,16
58,2
58,5
58,9
58,15
59,15
59,3
59,9
59,16
60,5
60,9
61,20
61,6
61,16
62,20
62,16
63,16
63,9
63,6
64,20
64,16
64,4
65,6
65,16
65,4
66,16
66,20
66,9
66,4
66,6
67,1
67,4
67,6
67,2
68,1
69,2
69,4
69,6
69,1
69,5
69,20
70,3
70,6
70,5
71,11
71,2
71,4
72,1
72,7
72,20
72,6
72,4
73,3
73,1
73,7
73,4
73,6
73,12
74,4
74,5
74,15
74,7
74,6
74,12
75,3
75,5
75,6
75,15
75,4
75,9
76,9
76,6
76,15
76,3
77,9
77,15
77,4
77,6
78,3
78,1
78,9
78,4
78,5
78,15
78,6
79,6
79,1
79,2
80,2
80,6
80,1
81,9
81,3
82,3
83,9
83,15
83,6
83,1
83,3
84,1
85,9
85,1
85,3
86,1
86,9
86,16
87,1
87,3
87,16
87,9
87,20
88,9
88,16
88,10
88,1
88,3
89,1
