1,1,1014,405,134,168,1,-1,-1,-1
1,2,396,89,313,174,1,-1,-1,-1
1,3,661,142,247,145,1,-1,-1,-1
1,4,472,226,251,272,1,-1,-1,-1
1,5,150,196,175,439,1,-1,-1,-1
1,6,805,487,220,111,1,-1,-1,-1
1,7,879,234,117,226,1,-1,-1,-1
1,8,796,238,125,253,1,-1,-1,-1
10,6,776,470,240,126,1,-1,-1,-1
13,6,771,460,234,131,1,-1,-1,-1
16,6,762,469,216,136,1,-1,-1,-1
16,9,783,261,140,266,1,-1,-1,-1
19,10,616,469,259,140,1,-1,-1,-1
19,9,762,277,172,252,1,-1,-1,-1
22,11,455,412,326,171,1,-1,-1,-1
22,9,741,292,203,239,1,-1,-1,-1
25,11,397,369,308,202,1,-1,-1,-1
28,11,381,327,290,233,1,-1,-1,-1
31,12,769,284,154,253,1,-1,-1,-1
34,13,320,303,281,242,1,-1,-1,-1
37,13,300,262,286,270,1,-1,-1,-1
40,13,307,267,280,270,1,-1,-1,-1
43,14,1014,390,134,183,1,-1,-1,-1
49,15,658,142,247,145,1,-1,-1,-1
49,16,752,312,156,253,1,-1,-1,-1
58,17,347,294,243,274,1,-1,-1,-1
61,18,741,330,157,253,1,-1,-1,-1
64,19,1004,419,144,146,1,-1,-1,-1
64,20,149,209,175,413,1,-1,-1,-1
73,21,396,89,313,170,1,-1,-1,-1
76,22,324,257,224,313,1,-1,-1,-1
85,23,879,252,161,208,1,-1,-1,-1
88,24,992,421,156,135,1,-1,-1,-1
91,25,472,234,251,257,1,-1,-1,-1
94,26,952,420,178,132,1,-1,-1,-1
94,27,149,175,175,400,1,-1,-1,-1
97,28,304,244,202,358,1,-1,-1,-1
100,29,912,420,200,128,1,-1,-1,-1
103,29,899,420,204,126,1,-1,-1,-1
103,30,738,371,181,206,1,-1,-1,-1
106,30,739,371,183,207,1,-1,-1,-1
109,31,903,419,183,122,1,-1,-1,-1
109,32,149,162,175,370,1,-1,-1,-1
118,31,905,418,181,117,1,-1,-1,-1
124,33,744,373,193,213,1,-1,-1,-1
127,34,893,422,191,117,1,-1,-1,-1
127,35,148,146,175,377,1,-1,-1,-1
127,36,289,198,246,364,1,-1,-1,-1
133,37,746,377,198,152,1,-1,-1,-1
136,38,662,142,247,145,1,-1,-1,-1
142,39,281,211,183,355,1,-1,-1,-1
145,39,258,231,273,291,1,-1,-1,-1
145,40,749,375,204,159,1,-1,-1,-1
151,41,868,434,206,117,1,-1,-1,-1
151,42,472,239,251,259,1,-1,-1,-1
151,39,239,271,313,163,1,-1,-1,-1
154,39,249,254,307,169,1,-1,-1,-1
154,43,879,252,161,188,1,-1,-1,-1
160,39,270,221,295,179,1,-1,-1,-1
163,39,261,161,295,215,1,-1,-1,-1
166,39,264,128,295,240,1,-1,-1,-1
172,39,268,128,295,243,1,-1,-1,-1
178,44,420,89,289,170,1,-1,-1,-1
187,45,878,252,161,188,1,-1,-1,-1
190,46,860,436,206,117,1,-1,-1,-1
190,47,279,127,296,253,1,-1,-1,-1
190,48,791,349,190,171,1,-1,-1,-1
202,46,849,440,206,105,1,-1,-1,-1
205,49,278,122,297,289,1,-1,-1,-1
208,50,830,453,206,131,1,-1,-1,-1
208,51,420,90,293,165,1,-1,-1,-1
208,49,272,160,307,305,1,-1,-1,-1
211,49,353,201,244,311,1,-1,-1,-1
214,49,373,273,252,282,1,-1,-1,-1
217,52,707,442,246,147,1,-1,-1,-1
217,49,402,353,297,205,1,-1,-1,-1
217,53,878,252,154,188,1,-1,-1,-1
220,52,699,391,224,198,1,-1,-1,-1
220,49,472,412,288,175,1,-1,-1,-1
223,52,712,348,180,240,1,-1,-1,-1
223,49,529,451,298,159,1,-1,-1,-1
226,54,430,94,295,162,1,-1,-1,-1
226,49,592,472,267,159,1,-1,-1,-1
226,55,825,328,178,180,1,-1,-1,-1
229,56,717,278,146,266,1,-1,-1,-1
232,57,710,500,221,145,1,-1,-1,-1
232,58,839,333,177,180,1,-1,-1,-1
