1,19,59,37,371,213,1,-1,-1,-1
1,20,444,52,208,155,1,-1,-1,-1
1,24,1,243,179,175,1,-1,-1,-1
1,25,764,86,196,214,1,-1,-1,-1
1,14,506,2,197,92,1,-1,-1,-1
2,19,62,32,372,231,1,-1,-1,-1
2,20,445,46,213,157,1,-1,-1,-1
2,24,1,252,208,170,1,-1,-1,-1
2,25,791,93,169,190,1,-1,-1,-1
2,14,516,2,183,55,1,-1,-1,-1
2,26,1,11,71,125,1,-1,-1,-1
3,19,68,34,380,251,1,-1,-1,-1
3,20,457,59,213,152,1,-1,-1,-1
3,24,5,274,212,145,1,-1,-1,-1
3,25,792,93,168,196,1,-1,-1,-1
3,14,529,3,185,60,1,-1,-1,-1
3,26,2,9,87,106,1,-1,-1,-1
4,19,88,33,374,265,1,-1,-1,-1
4,20,453,52,226,157,1,-1,-1,-1
4,24,1,275,237,144,1,-1,-1,-1
4,25,808,94,152,212,1,-1,-1,-1
4,14,3,15,96,142,1,-1,-1,-1
4,26,550,1,172,69,1,-1,-1,-1
4,27,208,1,280,80,1,-1,-1,-1
5,19,96,40,386,266,1,-1,-1,-1
5,20,471,61,217,149,1,-1,-1,-1
5,24,1,284,264,139,1,-1,-1,-1
5,25,815,92,145,229,1,-1,-1,-1
5,14,562,1,177,74,1,-1,-1,-1
5,26,1,23,122,111,1,-1,-1,-1
5,27,209,1,291,85,1,-1,-1,-1
5,28,177,314,376,223,1,-1,-1,-1
6,19,106,36,379,277,1,-1,-1,-1
6,20,463,67,226,140,1,-1,-1,-1
6,24,1,281,249,161,1,-1,-1,-1
6,25,818,98,142,239,1,-1,-1,-1
6,14,557,2,190,94,1,-1,-1,-1
6,26,1,20,137,104,1,-1,-1,-1
6,27,209,2,300,69,1,-1,-1,-1
6,28,171,314,358,224,1,-1,-1,-1
7,19,123,38,374,263,1,-1,-1,-1
7,20,463,63,235,156,1,-1,-1,-1
7,24,1,283,215,149,1,-1,-1,-1
7,25,822,111,138,200,1,-1,-1,-1
7,14,565,2,191,114,1,-1,-1,-1
7,26,1,11,144,134,1,-1,-1,-1
7,27,229,1,288,106,1,-1,-1,-1
7,28,198,310,374,230,1,-1,-1,-1
8,19,125,38,386,242,1,-1,-1,-1
8,20,480,69,222,162,1,-1,-1,-1
8,24,18,282,194,142,1,-1,-1,-1
8,25,830,108,130,217,1,-1,-1,-1
8,14,576,1,181,113,1,-1,-1,-1
8,26,1,24,163,127,1,-1,-1,-1
8,27,213,1,319,94,1,-1,-1,-1
8,28,186,307,404,231,1,-1,-1,-1
9,19,136,42,389,275,1,-1,-1,-1
9,20,460,69,249,187,1,-1,-1,-1
9,24,22,293,222,147,1,-1,-1,-1
9,25,824,120,136,213,1,-1,-1,-1
9,14,574,3,194,119,1,-1,-1,-1
9,26,2,23,147,120,1,-1,-1,-1
9,27,218,3,312,67,1,-1,-1,-1
9,28,178,324,403,216,1,-1,-1,-1
10,19,136,52,389,243,1,-1,-1,-1
10,20,464,74,252,177,1,-1,-1,-1
10,24,40,284,266,179,1,-1,-1,-1
10,25,828,129,132,208,1,-1,-1,-1
10,14,582,1,204,104,1,-1,-1,-1
10,26,3,25,151,106,1,-1,-1,-1
10,27,218,2,331,83,1,-1,-1,-1
10,28,174,314,383,224,1,-1,-1,-1
11,19,125,55,412,257,1,-1,-1,-1
11,20,478,71,250,174,1,-1,-1,-1
11,24,63,289,157,187,1,-1,-1,-1
11,25,826,123,134,204,1,-1,-1,-1
11,14,586,2,208,128,1,-1,-1,-1
11,26,7,29,147,113,1,-1,-1,-1
11,27,175,328,404,211,1,-1,-1,-1
11,28,230,2,303,86,1,-1,-1,-1
12,19,130,57,418,254,1,-1,-1,-1
12,20,532,89,183,155,1,-1,-1,-1
12,24,76,293,129,189,1,-1,-1,-1
12,25,842,129,113,199,1,-1,-1,-1
12,14,590,3,209,127,1,-1,-1,-1
12,26,23,31,142,104,1,-1,-1,-1
12,27,238,2,314,91,1,-1,-1,-1
12,28,212,334,320,206,1,-1,-1,-1
13,19,148,52,400,273,1,-1,-1,-1
13,20,539,79,175,171,1,-1,-1,-1
13,24,98,315,110,154,1,-1,-1,-1
13,25,873,132,86,235,1,-1,-1,-1
13,14,595,1,213,145,1,-1,-1,-1
13,26,48,33,111,110,1,-1,-1,-1
13,27,259,1,291,80,1,-1,-1,-1
13,28,200,335,319,199,1,-1,-1,-1
14,19,151,52,414,275,1,-1,-1,-1
14,20,542,67,185,188,1,-1,-1,-1
14,14,59,41,101,131,1,-1,-1,-1
14,26,601,3,207,147,1,-1,-1,-1
14,27,205,328,352,208,1,-1,-1,-1
14,28,252,1,314,75,1,-1,-1,-1
15,19,147,53,420,293,1,-1,-1,-1
15,20,534,70,199,190,1,-1,-1,-1
15,26,598,2,221,164,1,-1,-1,-1
15,28,264,1,307,87,1,-1,-1,-1
16,19,183,46,392,302,1,-1,-1,-1
16,20,575,105,152,151,1,-1,-1,-1
16,26,607,2,215,166,1,-1,-1,-1
16,29,154,315,365,163,1,-1,-1,-1
16,28,281,1,298,100,1,-1,-1,-1
16,30,86,57,115,104,1,-1,-1,-1
16,31,199,325,218,213,1,-1,-1,-1
17,19,154,37,439,302,1,-1,-1,-1
17,20,580,97,149,149,1,-1,-1,-1
17,26,607,3,215,139,1,-1,-1,-1
17,29,172,318,374,178,1,-1,-1,-1
17,28,266,2,326,102,1,-1,-1,-1
17,30,100,36,109,145,1,-1,-1,-1
18,19,154,53,463,301,1,-1,-1,-1
18,20,529,103,198,146,1,-1,-1,-1
18,26,616,2,213,172,1,-1,-1,-1
18,29,289,1,314,113,1,-1,-1,-1
18,28,102,49,117,131,1,-1,-1,-1
18,30,165,324,397,191,1,-1,-1,-1
18,32,194,334,272,203,1,-1,-1,-1
19,19,142,85,475,260,1,-1,-1,-1
