1,1,37,113,133,151,1,1,0,0
1,2,605,61,111,97,1,1,0,0
1,3,728,111,122,125,1,1,0,0
1,4,214,232,146,194,1,1,0,0
1,5,313,216,150,130,1,1,0,0
1,6,392,339,280,201,1,1,0,0
1,7,512,261,238,137,1,1,0,0
1,8,235,99,109,100,1,1,0,0
1,9,278,122,216,78,1,1,0,0
1,10,326,179,210,79,1,1,0,0
1,11,223,175,172,74,1,1,0,0
1,12,122,235,184,132,1,1,0,0
2,1,30,110,143,156,1,1,0,0
2,2,592,63,129,103,1,1,0,0
2,3,732,128,115,108,1,1,0,0
2,4,196,247,155,170,1,1,0,0
2,5,312,229,147,120,1,1,0,0
2,6,397,338,277,202,1,1,0,0
2,7,497,230,266,181,1,1,0,0
2,8,233,106,120,95,1,1,0,0
2,9,279,131,214,69,1,1,0,0
2,10,312,169,230,104,1,1,0,0
2,11,217,184,186,64,1,1,0,0
2,12,128,236,174,122,1,1,0,0
3,1,29,107,135,165,1,1,0,0
3,2,595,48,123,127,1,1,0,0
3,3,724,133,126,105,1,1,0,0
3,4,203,240,154,189,1,1,0,0
3,5,321,226,135,112,1,1,0,0
3,6,411,360,263,180,1,1,0,0
3,7,496,257,262,150,1,1,0,0
3,8,238,103,98,86,1,1,0,0
3,9,274,127,214,81,1,1,0,0
3,10,362,179,178,102,1,1,0,0
3,11,242,182,160,65,1,1,0,0
3,12,123,237,196,128,1,1,0,0
4,1,19,116,159,146,1,1,0,0
4,2,594,57,127,111,1,1,0,0
4,3,732,127,100,112,1,1,0,0
4,4,218,243,137,177,1,1,0,0
4,5,312,226,146,119,1,1,0,0
4,6,425,349,252,191,1,1,0,0
4,7,496,259,256,144,1,1,0,0
4,8,235,107,109,86,1,1,0,0
4,9,277,127,213,76,1,1,0,0
4,10,320,169,223,94,1,1,0,0
4,11,249,181,160,67,1,1,0,0
4,12,125,240,146,121,1,1,0,0
5,1,36,116,123,144,1,1,0,0
5,2,602,60,119,104,1,1,0,0
5,3,732,125,97,111,1,1,0,0
5,4,227,261,120,162,1,1,0,0
5,5,323,224,131,112,1,1,0,0
5,6,418,346,256,194,1,1,0,0
5,7,514,261,233,141,1,1,0,0
5,8,237,105,109,89,1,1,0,0
5,9,267,125,224,72,1,1,0,0
5,10,378,177,170,86,1,1,0,0
5,11,273,176,154,72,1,1,0,0
5,12,124,236,172,127,1,1,0,0
6,1,33,113,126,153,1,1,0,0
6,2,584,59,139,107,1,1,0,0
6,3,735,126,90,111,1,1,0,0
6,4,228,261,125,159,1,1,0,0
6,5,312,225,146,116,1,1,0,0
6,6,412,341,259,199,1,1,0,0
6,7,510,247,236,154,1,1,0,0
6,8,240,103,93,90,1,1,0,0
6,9,268,124,228,78,1,1,0,0
6,10,389,166,176,106,1,1,0,0
6,11,282,177,168,70,1,1,0,0
6,12,130,233,181,133,1,1,0,0
7,1,36,116,122,141,1,1,0,0
7,2,619,48,91,114,1,1,0,0
7,3,736,125,91,107,1,1,0,0
7,4,235,255,119,166,1,1,0,0
7,5,306,222,141,118,1,1,0,0
7,6,412,346,245,194,1,1,0,0
7,7,529,254,214,143,1,1,0,0
7,8,238,89,97,113,1,1,0,0
7,9,266,125,221,74,1,1,0,0
7,10,391,148,196,149,1,1,0,0
7,11,262,171,185,70,1,1,0,0
7,12,130,222,176,135,1,1,0,0
8,1,35,113,121,140,1,1,0,0
8,2,615,55,97,104,1,1,0,0
8,3,737,126,92,103,1,1,0,0
8,4,235,258,117,157,1,1,0,0
8,5,314,221,136,115,1,1,0,0
8,6,420,346,235,194,1,1,0,0
8,7,540,265,205,130,1,1,0,0
8,8,230,96,117,97,1,1,0,0
8,9,261,126,228,67,1,1,0,0
8,10,383,144,205,156,1,1,0,0
8,11,265,180,206,55,1,1,0,0
8,12,124,232,192,129,1,1,0,0
9,1,33,109,129,143,1,1,0,0
9,2,620,56,90,104,1,1,0,0
9,3,736,119,96,108,1,1,0,0
9,4,228,259,125,155,1,1,0,0
9,5,306,219,144,115,1,1,0,0
9,6,411,351,254,189,1,1,0,0
9,7,519,264,238,132,1,1,0,0
9,8,228,101,102,84,1,1,0,0
9,9,266,122,231,73,1,1,0,0
9,10,401,143,197,148,1,1,0,0
9,11,266,174,202,65,1,1,0,0
9,12,132,224,166,137,1,1,0,0
10,1,36,102,118,147,1,1,0,0
10,2,623,54,92,99,1,1,0,0
10,3,729,115,94,108,1,1,0,0
10,4,240,253,110,157,1,1,0,0
10,5,315,216,125,111,1,1,0,0
10,6,426,337,231,203,1,1,0,0
10,7,518,259,241,132,1,1,0,0
10,8,238,97,94,71,1,1,0,0
10,9,264,116,216,79,1,1,0,0
10,10,397,138,195,157,1,1,0,0
10,11,271,172,195,68,1,1,0,0
10,12,136,226,169,122,1,1,0,0
11,1,39,94,114,150,1,1,0,0
11,2,639,46,81,105,1,1,0,0
11,3,735,112,92,101,1,1,0,0
11,4,238,237,115,168,1,1,0,0
11,5,310,212,134,111,1,1,0,0
11,6,424,328,242,211,1,1,0,0
11,7,515,251,246,133,1,1,0,0
11,8,235,88,101,75,1,1,0,0
11,9,262,116,223,73,1,1,0,0
11,10,439,129,150,154,1,1,0,0
11,12,133,214,171,132,1,1,0,0
12,1,31,92,122,143,1,1,0,0
12,2,631,39,94,103,1,1,0,0
12,3,739,107,86,104,1,1,0,0
12,4,237,236,118,159,1,1,0,0
12,5,315,208,132,108,1,1,0,0
12,6,431,331,221,199,1,1,0,0
12,7,521,240,238,145,1,1,0,0
12,9,242,108,230,63,1,1,0,0
12,10,421,126,178,152,1,1,0,0
12,12,122,213,179,123,1,1,0,0
13,1,26,80,129,149,1,1,0,0
13,3,727,102,106,108,1,1,0,0
13,4,245,246,121,141,1,1,0,0
13,5,319,205,123,108,1,1,0,0
13,6,419,327,235,199,1,1,0,0
13,7,527,240,235,135,1,1,0,0
13,9,247,99,238,69,1,1,0,0
13,10,405,119,187,154,1,1,0,0
13,12,124,205,179,132,1,1,0,0
14,1,35,81,118,149,1,1,0,0
14,2,637,33,90,103,1,1,0,0
14,3,732,97,97,110,1,1,0,0
14,4,243,242,117,152,1,1,0,0
14,5,316,194,125,115,1,1,0,0
14,6,429,321,235,203,1,1,0,0
14,7,524,250,238,126,1,1,0,0
14,9,242,95,235,74,1,1,0,0
14,10,406,106,205,169,1,1,0,0
14,12,132,201,171,128,1,1,0,0
15,1,34,83,122,141,1,1,0,0
15,2,637,35,96,98,1,1,0,0
15,3,735,102,86,98,1,1,0,0
15,4,237,251,122,139,1,1,0,0
15,5,315,198,129,113,1,1,0,0
15,6,426,315,231,199,1,1,0,0
15,7,519,240,240,132,1,1,0,0
15,9,242,99,235,72,1,1,0,0
15,10,411,108,194,165,1,1,0,0
15,12,123,206,178,119,1,1,0,0
16,1,34,86,121,141,1,1,0,0
16,2,642,29,80,115,1,1,0,0
16,3,733,100,97,107,1,1,0,0
16,4,231,249,129,142,1,1,0,0
16,5,319,203,125,100,1,1,0,0
16,6,423,322,245,196,1,1,0,0
16,7,511,231,252,139,1,1,0,0
16,9,239,101,243,65,1,1,0,0
16,10,408,109,199,156,1,1,0,0
16,12,126,198,174,129,1,1,0,0
17,1,31,81,123,137,1,1,0,0
17,2,641,33,83,100,1,1,0,0
17,3,727,91,96,103,1,1,0,0
17,4,226,248,137,141,1,1,0,0
17,5,311,187,142,118,1,1,0,0
17,6,425,318,233,193,1,1,0,0
17,7,524,233,246,129,1,1,0,0
17,9,233,95,244,71,1,1,0,0
17,10,413,99,191,167,1,1,0,0
17,12,131,202,172,123,1,1,0,0
18,1,34,69,116,147,1,1,0,0
18,2,637,25,87,102,1,1,0,0
18,3,728,85,92,108,1,1,0,0
18,4,225,232,144,157,1,1,0,0
18,5,316,179,120,115,1,1,0,0
18,6,422,309,223,196,1,1,0,0
18,7,512,233,245,131,1,1,0,0
18,9,242,82,230,74,1,1,0,0
18,10,411,98,192,157,1,1,0,0
18,12,128,194,181,124,1,1,0,0
18,13,0,266,50,83,1,1,0,0
19,1,30,66,126,162,1,1,0,0
19,2,641,18,84,115,1,1,0,0
19,3,729,81,97,118,1,1,0,0
19,4,235,231,129,149,1,1,0,0
19,5,307,184,133,108,1,1,0,0
19,6,424,305,224,201,1,1,0,0
19,7,514,228,245,129,1,1,0,0
19,9,228,82,242,79,1,1,0,0
19,10,417,87,190,159,1,1,0,0
19,12,120,191,187,131,1,1,0,0
19,13,0,266,52,74,1,1,0,0
20,1,26,64,124,150,1,1,0,0
20,2,641,14,80,111,1,1,0,0
20,3,729,79,90,105,1,1,0,0
20,4,246,235,117,150,1,1,0,0
20,5,303,178,140,112,1,1,0,0
20,6,419,303,233,203,1,1,0,0
20,7,521,226,236,135,1,1,0,0
20,9,217,73,238,83,1,1,0,0
20,10,425,92,179,158,1,1,0,0
20,12,127,192,179,122,1,1,0,0
21,1,30,70,122,141,1,1,0,0
21,2,634,19,84,99,1,1,0,0
21,3,728,79,90,107,1,1,0,0
21,4,250,232,128,154,1,1,0,0
21,5,309,184,134,108,1,1,0,0
21,6,422,302,216,201,1,1,0,0
21,7,529,228,236,128,1,1,0,0
21,9,217,75,229,98,1,1,0,0
21,10,428,91,182,158,1,1,0,0
21,12,119,197,192,115,1,1,0,0
22,1,31,60,122,153,1,1,0,0
22,2,637,21,81,96,1,1,0,0
22,3,729,83,90,100,1,1,0,0
22,4,256,235,122,158,1,1,0,0
22,5,304,176,142,112,1,1,0,0
22,6,425,300,214,201,1,1,0,0
22,7,523,225,259,133,1,1,0,0
22,9,220,74,228,105,1,1,0,0
22,10,419,90,200,159,1,1,0,0
22,12,120,190,187,121,1,1,0,0
22,14,814,165,146,71,1,1,0,0
23,1,28,65,122,145,1,1,0,0
23,2,636,21,84,97,1,1,0,0
23,3,730,79,90,104,1,1,0,0
23,4,269,240,121,154,1,1,0,0
23,5,310,180,136,108,1,1,0,0
23,6,423,300,214,196,1,1,0,0
23,7,514,226,272,130,1,1,0,0
23,9,220,75,221,99,1,1,0,0
23,10,432,91,191,157,1,1,0,0
23,12,119,193,181,117,1,1,0,0
23,13,0,258,57,76,1,1,0,0
23,14,813,154,147,82,1,1,0,0
24,1,27,68,121,144,1,1,0,0
24,2,630,22,94,101,1,1,0,0
24,3,725,81,94,103,1,1,0,0
24,4,268,245,131,139,1,1,0,0
24,5,316,180,136,104,1,1,0,0
24,6,423,300,217,201,1,1,0,0
24,7,527,226,260,132,1,1,0,0
24,9,220,74,214,101,1,1,0,0
24,10,439,88,182,160,1,1,0,0
24,12,127,192,178,118,1,1,0,0
24,13,0,254,58,75,1,1,0,0
24,14,812,160,148,72,1,1,0,0
25,1,29,65,122,146,1,1,0,0
25,2,639,19,90,102,1,1,0,0
25,3,727,83,90,99,1,1,0,0
25,4,266,237,135,146,1,1,0,0
25,5,325,178,126,85,1,1,0,0
25,6,421,301,215,198,1,1,0,0
25,7,518,234,263,118,1,1,0,0
25,9,214,78,216,93,1,1,0,0
25,10,460,92,165,143,1,1,0,0
25,12,128,193,171,117,1,1,0,0
25,13,0,258,61,72,1,1,0,0
25,14,814,160,146,65,1,1,0,0
26,1,24,73,124,133,1,1,0,0
26,2,641,23,77,92,1,1,0,0
26,3,733,83,86,97,1,1,0,0
26,4,269,244,135,139,1,1,0,0
26,5,323,170,130,96,1,1,0,0
26,6,422,308,211,184,1,1,0,0
26,7,519,226,265,125,1,1,0,0
26,9,207,75,216,95,1,1,0,0
26,10,446,90,178,143,1,1,0,0
26,12,117,191,182,115,1,1,0,0
26,13,0,257,56,69,1,1,0,0
26,14,825,157,132,69,1,1,0,0
27,1,29,71,118,136,1,1,0,0
27,2,643,23,78,93,1,1,0,0
27,3,729,84,85,96,1,1,0,0
27,4,270,246,136,137,1,1,0,0
27,5,324,185,125,80,1,1,0,0
27,6,421,304,208,191,1,1,0,0
27,7,532,233,255,119,1,1,0,0
27,9,210,74,213,100,1,1,0,0
27,10,451,87,167,154,1,1,0,0
27,12,111,193,186,115,1,1,0,0
27,13,0,257,55,72,1,1,0,0
28,1,28,69,117,136,1,1,0,0
28,2,646,23,73,90,1,1,0,0
28,3,729,81,83,91,1,1,0,0
28,4,270,249,141,141,1,1,0,0
28,5,323,175,125,107,1,1,0,0
28,6,421,307,211,186,1,1,0,0
28,7,535,225,252,126,1,1,0,0
28,9,211,74,210,98,1,1,0,0
28,10,449,90,174,148,1,1,0,0
28,12,114,193,185,114,1,1,0,0
28,13,0,239,60,90,1,1,0,0
29,1,30,67,116,142,1,1,0,0
29,2,646,23,72,90,1,1,0,0
29,3,729,80,85,96,1,1,0,0
29,4,268,250,145,136,1,1,0,0
29,5,334,183,108,86,1,1,0,0
29,6,422,309,206,183,1,1,0,0
29,7,548,222,235,129,1,1,0,0
29,9,210,76,208,97,1,1,0,0
29,10,450,92,170,151,1,1,0,0
29,12,111,190,203,115,1,1,0,0
30,1,26,67,121,142,1,1,0,0
30,2,642,23,80,90,1,1,0,0
30,3,729,82,85,96,1,1,0,0
30,4,263,247,159,141,1,1,0,0
30,5,328,187,115,84,1,1,0,0
30,6,416,304,206,188,1,1,0,0
30,7,541,227,234,122,1,1,0,0
30,9,209,74,221,95,1,1,0,0
30,10,443,92,174,146,1,1,0,0
30,12,111,192,194,115,1,1,0,0
